"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04-30","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-01","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3546","","","","4"
"2023-05-02","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3618","","","","4"
"2023-05-03","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3616","","","","4"
"2023-05-04","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3566","","","","4"
"2023-05-05","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3427","","","","4"
"2023-05-06","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-07","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-08","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3354","","","","4"
"2023-05-09","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3390","","","","4"
"2023-05-10","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3375","","","","4"
"2023-05-11","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3477","","","","4"
"2023-05-12","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3534","","","","4"
"2023-05-13","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-14","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-15","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3487","","","","4"
"2023-05-16","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3456","","","","4"
"2023-05-17","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3463","","","","4"
"2023-05-18","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3500","","","","4"
"2023-05-19","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3503","","","","4"
"2023-05-20","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-21","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-22","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-23","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3504","","","","4"
"2023-05-24","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3582","","","","4"
"2023-05-25","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3628","","","","4"
"2023-05-26","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3623","","","","4"
"2023-05-27","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-28","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-05-29","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3593","","","","4"
"2023-05-30","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3598","","","","4"
"2023-05-31","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3603","","","","4"
"2023-06-01","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3482","","","","4"
"2023-06-02","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3435","","","","4"
"2023-06-03","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-06-04","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-06-05","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3434","","","","4"
"2023-06-06","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3419","","","","4"
"2023-06-07","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3376","","","","4"
"2023-06-08","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3358","","","","4"
"2023-06-09","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3341","","","","4"
"2023-06-10","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-06-11","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-06-12","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3366","","","","4"
"2023-06-13","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3310","","","","4"
"2023-06-14","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3297","","","","4"
"2023-06-15","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3252","","","","4"
"2023-06-16","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3198","","","","4"
"2023-06-17","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-06-18","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-06-19","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3206","","","","4"
"2023-06-20","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3241","","","","4"
"2023-06-21","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3183","","","","4"
"2023-06-22","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3160","","","","4"
"2023-06-23","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3199","","","","4"
"2023-06-24","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-06-25","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-06-26","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3151","","","","4"
"2023-06-27","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3175","","","","4"
"2023-06-28","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3254","","","","4"
"2023-06-29","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3255","","","","4"
"2023-06-30","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3240","","","","4"
"2023-07-01","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-02","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-03","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-04","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3219","","","","4"
"2023-07-05","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3273","","","","4"
"2023-07-06","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3348","","","","4"
"2023-07-07","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3293","","","","4"
"2023-07-08","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-09","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-10","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3284","","","","4"
"2023-07-11","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3260","","","","4"
"2023-07-12","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3188","","","","4"
"2023-07-13","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3128","","","","4"
"2023-07-14","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3183","","","","4"
"2023-07-15","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-16","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-17","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3187","","","","4"
"2023-07-18","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3190","","","","4"
"2023-07-19","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3170","","","","4"
"2023-07-20","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3171","","","","4"
"2023-07-21","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3212","","","","4"
"2023-07-22","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-23","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-24","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3172","","","","4"
"2023-07-25","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3184","","","","4"
"2023-07-26","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3220","","","","4"
"2023-07-27","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3201","","","","4"
"2023-07-28","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3232","","","","4"
"2023-07-29","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-30","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-07-31","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3177","","","","4"
"2023-08-01","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3291","","","","4"
"2023-08-02","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3335","","","","4"
"2023-08-03","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3351","","","","4"
"2023-08-04","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3355","","","","4"
"2023-08-05","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-08-06","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-08-07","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-08-08","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3456","","","","4"
"2023-08-09","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3431","","","","4"
"2023-08-10","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3409","","","","4"
